,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Leyden Woods Apartments,,"['24 Aster Ct', 'Greenfield, MA 01301']","[['Monday', [['8:00 am--5:00 pm']]], ['Tuesday', [['8:00 am--5:00 pm']]], ['Wednesday', [['8:00 am--5:00 pm']]], ['Thursday', [['8:00 am--5:00 pm']]], ['Friday', [['8:00 am--5:00 pm']], 1], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(413) 774-4708,False,104336469211681243873,"[42.619985, -72.614935]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Comfort Suites Old Town,,"['3275 N Drinkwater Blvd', 'Scottsdale, AZ 85251']",,(480) 946-1111,False,100739394382398306908,"[33.485517, -111.924328]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,The Black,,"['5017 Newport Ave', 'San Diego, CA 92107']",,(619) 222-5498,False,104514081523900442969,"[32.746955, -117.251438]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Steven's Jewelers,,"['3449 Pheasant Meadow Dr #104', ""O'Fallon, MO 63368""]","[['Monday', [['10:00 am--4:00 pm']]], ['Tuesday', [['10:00 am--7:00 pm']]], ['Wednesday', [['10:00 am--7:00 pm']]], ['Thursday', [['10:00 am--7:00 pm']]], ['Friday', [['10:00 am--4:00 pm']]], ['Saturday', [['10:00 am--4:00 pm']], 1], ['Sunday', [['Closed']]]]",(636) 244-9191,False,103614162964449012199,"[38.744809, -90.696997]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Lake County Jail,,"['4913 Helbush Dr', 'Lakeport, CA 95453']","[['Monday', [['8:00 am--3:00 pm']]], ['Tuesday', [['8:00 am--3:00 pm']], 1], ['Wednesday', [['8:00 am--3:00 pm']]], ['Thursday', [['8:00 am--3:00 pm']]], ['Friday', [['8:00 am--3:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(707) 262-4240,False,100537501361490463350,"[39.104156, -122.913215]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Williams Cutlery & Gifts,,"['14824 Camden Ave', 'San Jose, CA 95124']","[['Monday', [['10:00 am--6:00 pm']], 1], ['Tuesday', [['10:00 am--6:00 pm']]], ['Wednesday', [['10:00 am--6:00 pm']]], ['Thursday', [['10:00 am--6:00 pm']]], ['Friday', [['10:00 am--6:00 pm']]], ['Saturday', [['10:00 am--6:00 pm']]], ['Sunday', [['12:00--5:00 pm']]]]",(408) 558-9411,False,110907461902274791474,"[37.261032, -121.928556]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Blue Gap/Tachee Chapter,,"['7000 Blue Gap', 'Pinon, AZ 86520']","[['Monday', [['8:00 am--4:00 pm']]], ['Tuesday', [['8:00 am--4:00 pm']], 1], ['Wednesday', [['8:00 am--4:00 pm']]], ['Thursday', [['8:00 am--4:00 pm']]], ['Friday', [['8:00 am--4:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(928) 349-0507,False,102094508719449416030,"[36.171213, -109.945148]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,German Pastry Shop,,"['6108 Mt Tacoma Dr SW', 'Tacoma, WA 98499']","[['Monday', [['9:00 am--5:00 pm']]], ['Tuesday', [['9:00 am--5:00 pm']]], ['Wednesday', [['9:00 am--5:00 pm']], 1], ['Thursday', [['9:00 am--5:00 pm']]], ['Friday', [['9:00 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(253) 588-5777,False,111328363055039110242,"[47.169947, -122.519223]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Target,$$,"['5740 N Blackstone Ave', 'Fresno, CA 93710']","[['Monday', [['8:00 am--10:00 pm']]], ['Tuesday', [['8:00 am--10:00 pm']]], ['Wednesday', [['8:00 am--10:00 pm']]], ['Thursday', [['8:00 am--10:00 pm']], 1], ['Friday', [['8:00 am--10:00 pm']]], ['Saturday', [['8:00 am--10:00 pm']]], ['Sunday', [['8:00 am--9:00 pm']]]]",(559) 431-8622,False,116794396849322664708,"[36.821587, -119.788393]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,A-1 Builders & Adaptations Design Studio,,"['3310 Northwest Ave', 'Bellingham, WA 98225']","[['Monday', [['8:00 am--5:00 pm']]], ['Tuesday', [['8:00 am--5:00 pm']]], ['Wednesday', [['8:00 am--5:00 pm']], 1], ['Thursday', [['8:00 am--5:00 pm']]], ['Friday', [['8:00 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(360) 734-5249,False,108841040174172560758,"[48.776338, -122.497576]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Tortilla Flats,$$,"['2800 Park Marina Dr', 'Redding, CA 96001']","[['Monday', [['11:00 am--9:00 pm']]], ['Tuesday', [['11:00 am--9:00 pm']]], ['Wednesday', [['11:00 am--9:00 pm']], 1], ['Thursday', [['11:00 am--9:00 pm']]], ['Friday', [['11:00 am--9:00 pm']]], ['Saturday', [['11:00 am--9:00 pm']]], ['Sunday', [['11:00 am--9:00 pm']]]]",(530) 244-3343,False,112919752951876861215,"[40.573883, -122.373922]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Harrison's Pharmacy,,"['3333 Curry Ford Rd', 'Orlando, FL 32806']",,(407) 894-2373,False,113515609061967338329,"[28.524317, -81.341742]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,U-Haul Moving & Storage of Parkslope,$$$,"['394 4th Ave', 'Brooklyn, NY 11215']","[['Monday', [['7:00 am--8:00 pm']]], ['Tuesday', [['7:00 am--8:00 pm']]], ['Wednesday', [['7:00 am--8:00 pm']]], ['Thursday', [['7:00 am--8:00 pm']], 1], ['Friday', [['7:00 am--8:00 pm']]], ['Saturday', [['7:00 am--8:00 pm']]], ['Sunday', [['7:00 am--5:00 pm']]]]",(718) 237-2893,False,116862270266197104361,"[40.672768, -73.987468]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Washington Perk,,"['428 Maine St', 'Quincy, IL 62301']",,(217) 224-2233,False,116460210355432459082,"[39.93182, -91.40897]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Jiffy Lube,,"['901 E Cypress Creek Rd', 'Fort Lauderdale, FL 33334']",,(954) 492-8273,False,104940531929460672313,"[26.203735, -80.134959]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Shoe Hut,,"['628 W Holt Blvd', 'Ontario, CA 91762']",,(909) 984-7578,False,113645082809395639408,"[34.064091, -117.659054]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Starbucks,$$$,"['17400 Hawthorne Blvd', 'Torrance, CA 90504']","[['Monday', [['4:30 am--12:00 am']]], ['Tuesday', [['4:30 am--12:00 am']]], ['Wednesday', [['4:30 am--12:00 am']]], ['Thursday', [['4:30 am--12:00 am']], 1], ['Friday', [['4:30 am--12:00 am']]], ['Saturday', [['4:30 am--12:00 am']]], ['Sunday', [['5:30 am--11:00 pm']]]]",(310) 921-2836,False,118390162315355165890,"[33.872472, -118.352235]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,World Wide Sportsman,,"['81576 Overseas Hwy', 'Islamorada, FL 33036']","[['Monday', [['9:00 am--8:30 pm']]], ['Tuesday', [['9:00 am--8:30 pm']]], ['Wednesday', [['9:00 am--8:30 pm']]], ['Thursday', [['9:00 am--8:30 pm']], 1], ['Friday', [['9:00 am--9:00 pm']]], ['Saturday', [['9:00 am--9:00 pm']]], ['Sunday', [['9:00 am--8:30 pm']]]]",(305) 664-4615,False,117243895083795115200,"[24.91473, -80.639362]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Walmart Supercenter,$$$,"['1610 N Riverside Dr', 'Española, NM 87532']","[['Monday', [['6:00 am--12:00 am']]], ['Tuesday', [['6:00 am--12:00 am']]], ['Wednesday', [['6:00 am--12:00 am']]], ['Thursday', [['6:00 am--12:00 am']]], ['Friday', [['6:00 am--12:00 am']]], ['Saturday', [['6:00 am--12:00 am']], 1], ['Sunday', [['6:00 am--12:00 am']]]]",(505) 747-0414,False,113051867021026687710,"[36.015322, -106.067033]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Eat More Restaurant and Cafe,,"['5130 Dixie Rd', 'Mississauga, ON L4W 4K2', 'Canada']","[['Monday', [['11:00 am--11:00 pm']]], ['Tuesday', [['11:00 am--11:00 pm']]], ['Wednesday', [['11:00 am--11:00 pm']], 1], ['Thursday', [['11:00 am--11:00 pm']]], ['Friday', [['11:00 am--11:00 pm']]], ['Saturday', [['11:00 am--11:00 pm']]], ['Sunday', [['11:00 am--11:00 pm']]]]",(905) 625-6673,False,104436622338482605303,"[43.637397, -79.623343]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Taco Bell,$$$,"['5554 S Lindbergh Blvd', 'St Louis, MO 63123']","[['Monday', [['9:00 am--1:00 am']]], ['Tuesday', [['9:00 am--1:00 am']]], ['Wednesday', [['9:00 am--1:00 am']], 1], ['Thursday', [['9:00 am--1:00 am']]], ['Friday', [['9:00 am--1:00 am']]], ['Saturday', [['9:00 am--3:00 am']]], ['Sunday', [['9:00 am--3:00 am']]]]",(314) 842-2888,False,104751914914597165416,"[38.524111, -90.35547]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Little Sicily Pizza & Restaurant,,"['933 New York 244', 'Alfred Station, NY 14803']",,(607) 587-9570,False,100835433962229008183,"[42.263322, -77.782176]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Phinney Ridge Eye Care,,"['7423 Greenwood Ave N', 'Seattle, WA 98103']","[['Monday', [['Closed']]], ['Tuesday', [['10:00 am--6:00 pm']]], ['Wednesday', [['10:00 am--6:00 pm']], 1], ['Thursday', [['11:00 am--7:00 pm']]], ['Friday', [['10:00 am--6:00 pm']]], ['Saturday', [['10:00 am--4:00 pm']]], ['Sunday', [['Closed']]]]",(206) 789-9887,False,109770785133423889114,"[47.683174, -122.355548]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,ZedicAire,,"['Southlake, TX']","[['Monday', [['7:00 am--10:00 pm']]], ['Tuesday', [['7:00 am--10:00 pm']]], ['Wednesday', [['7:00 am--10:00 pm']]], ['Thursday', [['7:00 am--10:00 pm']], 1], ['Friday', [['7:00 am--10:00 pm']]], ['Saturday', [['7:00 am--10:00 pm']]], ['Sunday', [['Closed']]]]",(817) 996-5593,False,102829508016314688372,"[32.941845, -97.199254]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,AT&T,$$,"['4006 Conroy Rd', 'Orlando, FL 32839']","[['Monday', [['10:00 am--9:00 pm']]], ['Tuesday', [['10:00 am--9:00 pm']]], ['Wednesday', [['10:00 am--9:00 pm']]], ['Thursday', [['10:00 am--9:00 pm']]], ['Friday', [['10:00 am--9:00 pm']], 1], ['Saturday', [['10:00 am--9:00 pm']]], ['Sunday', [['11:00 am--7:00 pm']]]]",(407) 264-2813,False,115909371008749761821,"[28.486381, -81.427021]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,New York Mart Roosevelt Inc,,"['142-41 Roosevelt Ave', 'New York, NY 11354']",,(718) 888-0177,False,105313785395156240833,"[40.760861, -73.825317]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Winn-Dixie,$$$,"['625 N Collier Blvd', 'Marco Island, FL 34145']","[['Monday', [['10:00 am--11:00 pm']]], ['Tuesday', [['10:00 am--11:00 pm']]], ['Wednesday', [['10:00 am--11:00 pm']], 1], ['Thursday', [['10:00 am--11:00 pm']]], ['Friday', [['10:00 am--11:00 pm']]], ['Saturday', [['9:00 am--11:00 pm']]], ['Sunday', [['9:00 am--10:00 pm']]]]",(239) 642-9126,False,108233315590381861923,"[25.951903, -81.728874]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Kenzo Sushi,$$,"['5465 Snell Ave', 'San Jose, CA 95123']","[['Monday', [['11:30 am--10:00 pm']]], ['Tuesday', [['11:30 am--10:00 pm']]], ['Wednesday', [['11:30 am--10:00 pm']], 1], ['Thursday', [['11:30 am--10:00 pm']]], ['Friday', [['11:30 am--10:00 pm']]], ['Saturday', [['11:30 am--10:00 pm']]], ['Sunday', [['1:00--9:30 pm']]]]",(408) 226-2114,False,108154014110798888312,"[37.254326, -121.83114]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Fall River Elementary School,,"['1400 Deerwood Dr', 'Longmont, CO 80504']",,(720) 652-7920,False,113048144832684254814,"[40.183996, -105.063672]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,EDGE Nightspot at the Peppermill,,"['2707 S Virginia St', 'Reno, NV 89502']","[['Monday', [['Closed']]], ['Tuesday', [['Closed']]], ['Wednesday', [['Closed']], 1], ['Thursday', [['10:00 pm--4:00 am']]], ['Friday', [['10:00 pm--4:00 am']]], ['Saturday', [['10:00 pm--4:00 am']]], ['Sunday', [['Closed']]]]",(775) 689-7444,False,104162127156680122201,"[39.497493, -119.801562]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Lowes Xtreme Air Sports,,"['1111 W 100 S St', 'Provo, UT 84601']","[['Monday', [['10:00 am--12:00 am']]], ['Tuesday', [['10:00 am--12:00 am']]], ['Wednesday', [['10:00 am--12:00 am']], 1], ['Thursday', [['10:00 am--12:00 am']]], ['Friday', [['10:00 am--12:00 am']]], ['Saturday', [['10:00 am--12:00 am']]], ['Sunday', [['Closed']]]]",(801) 374-5867,False,113872300203651360801,"[40.232253, -111.678695]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Orlando Sportscards South,,"['9476 S Orange Blossom Trail', 'Orlando, FL 32837']","[['Monday', [['11:00 am--7:00 pm']]], ['Tuesday', [['11:00 am--7:00 pm']]], ['Wednesday', [['11:00 am--7:00 pm']], 1], ['Thursday', [['11:00 am--7:00 pm']]], ['Friday', [['11:00 am--7:00 pm']]], ['Saturday', [['11:00 am--7:00 pm']]], ['Sunday', [['11:00 am--4:00 pm']]]]",(407) 240-0384,False,113399073182277723714,"[28.423824, -81.404941]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,CrossFit North Wall,,"['824 S Main St #107', 'Crystal Lake, IL 60014']","[['Monday', [['5:30 am--7:30 pm']]], ['Tuesday', [['5:30 am--7:30 pm']], 1], ['Wednesday', [['5:30 am--7:30 pm']]], ['Thursday', [['5:30 am--7:30 pm']]], ['Friday', [['5:30 am--7:30 pm']]], ['Saturday', [['8:00--11:00 am']]], ['Sunday', [['Closed']]]]",(815) 516-5064,False,109763395723200737855,"[42.218128, -88.316044]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Bin 942 Tapas Parlour,,"['1521 W Broadway', 'Vancouver, BC V6H 3G6', 'Canada']",,(604) 734-9421,True,108421948457899566604,"[49.263631, -123.139244]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Ocksrider Properties Inc,,"['9201 Montgomery Blvd NE #403', 'Albuquerque, NM 87111']","[['Monday', [['8:30 am--4:30 pm']]], ['Tuesday', [['8:30 am--4:30 pm']]], ['Wednesday', [['8:30 am--4:30 pm']]], ['Thursday', [['8:30 am--4:30 pm']], 1], ['Friday', [['9:00 am--1:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(505) 275-9800,False,103664619158757862099,"[35.131047, -106.53994]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Venture For Success,,"['12900 Albrook Dr', 'Denver, CO 80239']",,(303) 373-1243,False,104832787189326902334,"[39.780096, -104.841737]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,"ZARZAR MODELING AGENCY, INC.",,"['19800 MacArthur Blvd', 'Irvine, CA 92612']","[['Monday', [['9:00 am--5:00 pm']]], ['Tuesday', [['9:00 am--5:00 pm']]], ['Wednesday', [['9:00 am--5:00 pm']]], ['Thursday', [['9:00 am--5:00 pm']]], ['Friday', [['9:00 am--5:00 pm']]], ['Saturday', [['Closed']], 1], ['Sunday', [['Closed']]]]",(619) 800-3139,False,111359784267045254565,"[33.654945, -117.860846]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Office Depot,$$,"['8501 N Evanston Ave', 'Kansas City, MO 64157']","[['Monday', [['8:00 am--9:00 pm']]], ['Tuesday', [['8:00 am--9:00 pm']]], ['Wednesday', [['8:00 am--9:00 pm']]], ['Thursday', [['8:00 am--9:00 pm']]], ['Friday', [['8:00 am--9:00 pm']]], ['Saturday', [['9:00 am--9:00 pm']], 1], ['Sunday', [['10:00 am--6:00 pm']]]]",(816) 415-0627,False,112681979229055196864,"[39.247678, -94.459254]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Bay City Chevrolet,,"['3093 Broadway', 'Oakland, CA 94611']","[['Monday', [['9:00 am--8:00 pm']]], ['Tuesday', [['9:00 am--8:00 pm']]], ['Wednesday', [['9:00 am--8:00 pm']], 1], ['Thursday', [['9:00 am--8:00 pm']]], ['Friday', [['9:00 am--8:00 pm']]], ['Saturday', [['9:00 am--8:00 pm']]], ['Sunday', [['10:00 am--6:00 pm']]]]",(877) 392-9299,True,100965883876568514759,"[37.820561, -122.261237]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Bombay Cuisine,$$,"['2006 9th St', 'Berkeley, CA 94710']",,(510) 843-9601,False,101892742091345662350,"[37.868254, -122.294416]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Town Hall Delicatessen Inc,,"['60 Valley St', 'South Orange, NJ 07079']","[['Monday', [['8:00 am--8:00 pm']]], ['Tuesday', [['8:00 am--8:00 pm']]], ['Wednesday', [['8:00 am--8:00 pm']], 1], ['Thursday', [['8:00 am--8:00 pm']]], ['Friday', [['8:00 am--8:00 pm']]], ['Saturday', [['8:00 am--6:00 pm']]], ['Sunday', [['9:00 am--5:00 pm']]]]",(973) 762-4900,False,105259854196477685352,"[40.744631, -74.25932]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Canal Express & China Cafe,$$,"['4830 MacArthur Blvd NW', 'Washington, DC 20007']","[['Monday', [['11:00 am--10:30 pm']]], ['Tuesday', [['11:00 am--10:30 pm']]], ['Wednesday', [['11:00 am--10:30 pm']]], ['Thursday', [['11:00 am--10:30 pm']], 1], ['Friday', [['11:00 am--10:30 pm']]], ['Saturday', [['11:00 am--10:30 pm']]], ['Sunday', [['11:00 am--10:30 pm']]]]",(202) 333-5678,False,117690006200221027017,"[38.91693, -77.096503]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Jerry's Artarama Inc,,"['5258 A Fairfield Shopping Centre', 'Virginia Beach, VA 23464']","[['Monday', [['10:00 am--7:00 pm']]], ['Tuesday', [['10:00 am--7:00 pm']]], ['Wednesday', [['10:00 am--7:00 pm']], 1], ['Thursday', [['10:00 am--7:00 pm']]], ['Friday', [['10:00 am--7:00 pm']]], ['Saturday', [['10:00 am--7:00 pm']]], ['Sunday', [['12:00--6:00 pm']]]]",(757) 495-7380,False,100558606634162187081,"[36.814228, -76.168438]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Russian Hill Neighbors,,"['1819 Polk St', 'San Francisco, CA 94109']",,(415) 267-0575,False,109098461069240663623,"[37.793608, -122.421416]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,North Avenue Appliance Services LLC,,"['3295 Old Lantern Dr', 'Brookfield, WI 53005']",,(262) 754-3873,False,114493531191481402885,"[43.078385, -88.077558]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Embassy of Pakistan,,"['3517 International Ct NW', 'Washington, DC 20008']","[['Monday', [['9:00 am--5:00 pm']]], ['Tuesday', [['9:00 am--5:00 pm']]], ['Wednesday', [['9:00 am--5:00 pm']], 1], ['Thursday', [['9:00 am--5:00 pm']]], ['Friday', [['9:00 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(202) 243-6500,False,108060398148960070148,"[38.943721, -77.06848]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Red Tail Golf Club,,"['15 Bulge Rd', 'Devens, MA 01434']",,(978) 772-3273,False,113101283765136713220,"[42.533112, -71.601537]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Mango Paradise Restaurant,,"['204 E Foothill Blvd', 'Rialto, CA 92376']","[['Monday', [['8:00 am--10:00 pm']]], ['Tuesday', [['8:00 am--10:00 pm']]], ['Wednesday', [['8:00 am--10:00 pm']]], ['Thursday', [['8:00 am--10:00 pm']], 1], ['Friday', [['8:00 am--10:00 pm']]], ['Saturday', [['8:00 am--10:00 pm']]], ['Sunday', [['8:00 am--10:00 pm']]]]",(909) 873-8185,False,116966936824265192359,"[34.106607, -117.367782]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,IHOP,$$$,"['5820 Parker East Trail', 'Aurora, CO 80015']","[['Monday', [['6:00 am--10:00 pm']]], ['Tuesday', [['6:00 am--10:00 pm']]], ['Wednesday', [['6:00 am--10:00 pm']], 1], ['Thursday', [['6:00 am--10:00 pm']]], ['Friday', [['6:00 am--12:00 am']]], ['Saturday', [['6:00 am--12:00 am']]], ['Sunday', [['6:00 am--10:00 pm']]]]",,False,112340054089082491300,"[39.611852, -104.810814]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,1-800-Trial-Pro :Piercy J Stakelum Pa,,"['1218 E Robinson St', 'Orlando, FL 32801']",,(407) 246-7040,False,104050700917033032983,"[28.545532, -81.363415]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Domain Registry of America Inc,,"['570 Alden Rd', 'Markham, ON L3R 8N5', 'Canada']",,(905) 248-4002,False,108203331231959863838,"[43.837434, -79.330346]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,UPMC Presbyterian,,"['200 Lothrop St', 'Pittsburgh, PA 15213']",,(412) 647-2345,False,104941766180969400134,"[40.441901, -79.960439]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Distinctive Automotive,,"['5334 Alhama Dr', 'Woodland Hills, CA 91364']","[['Monday', [['8:00 am--6:00 pm']]], ['Tuesday', [['8:00 am--6:00 pm']]], ['Wednesday', [['8:00 am--6:00 pm']], 1], ['Thursday', [['8:00 am--6:00 pm']]], ['Friday', [['8:00 am--6:00 pm']]], ['Saturday', [['8:00 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(818) 704-9252,False,106458568818321729368,"[34.166234, -118.592803]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,DiMaggio's Pizzeria,,"['3 W Village Green', 'Hicksville, NY 11801']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']]], ['Thursday', [['11:00 am--10:00 pm']], 1], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(516) 796-0611,False,116828075336647560393,"[40.745035, -73.533847]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Flanigan's Seafood Bar & Grill,$$,"['12790 SW 88th St', 'Miami, FL 33186']","[['Monday', [['11:00 am--1:00 am']]], ['Tuesday', [['11:00 am--1:00 am']]], ['Wednesday', [['11:00 am--1:00 am']], 1], ['Thursday', [['11:00 am--1:00 am']]], ['Friday', [['11:00 am--1:00 am']]], ['Saturday', [['11:00 am--1:00 am']]], ['Sunday', [['11:00 am--1:00 am']]]]",(305) 380-0521,False,109619428948853640272,"[25.685565, -80.401865]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Doria & Co. Salon Spa,,"['6351 152 St', 'Surrey, BC V3S 3K8', 'Canada']","[['Monday', [['Closed']]], ['Tuesday', [['9:00 am--9:00 pm']]], ['Wednesday', [['9:00 am--9:00 pm']]], ['Thursday', [['9:00 am--9:00 pm']]], ['Friday', [['9:00 am--9:00 pm']], 1], ['Saturday', [['9:00 am--5:00 pm']]], ['Sunday', [['Closed']]]]",(604) 572-5556,False,111342811661008754083,"[49.118187, -122.80121]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Advanced Gynecology & Surgery: Bekker Genia MD,,"['1517 Voorhies Ave', 'Brooklyn, NY 11235']",,(718) 332-6525,False,109537584069441672848,"[40.585877, -73.953272]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Profennos Bar & Grill,,"['934 Main St', 'Westbrook, ME 04092']",,(207) 856-0011,False,109019539968428690143,"[43.676973, -70.370027]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Oishii Restaurant,$$,"['3764 Richmond Ave', 'Houston, TX 77046']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']], 1], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['12:00--10:00 pm']]], ['Sunday', [['Closed']]]]",(713) 621-8628,False,115503936740558608714,"[29.733025, -95.436873]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Chipotle Mexican Grill,$$$,"['117 E 14th St', 'Manhattan, NY 10003']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']], 1], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(212) 260-0641,False,114406362619167455445,"[40.734208, -73.988793]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Baskin Robbins,$$$,"['8250 Mira Mesa Blvd', 'San Diego, CA 92126']","[['Monday', [['10:30 am--10:00 pm']]], ['Tuesday', [['10:30 am--10:00 pm']], 1], ['Wednesday', [['10:30 am--10:00 pm']]], ['Thursday', [['10:30 am--10:00 pm']]], ['Friday', [['10:30 am--10:00 pm']]], ['Saturday', [['10:30 am--11:00 pm']]], ['Sunday', [['10:30 am--10:00 pm']]]]",(858) 566-4031,False,111821266324307322256,"[32.913675, -117.145912]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Jet Salon,,"['3891 SW Hall Blvd', 'Beaverton, OR 97005']",,(503) 597-5501,False,106615161535009832899,"[45.491127, -122.805679]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Angus GeoSolutions Inc. (AGSI),,"['13029 Steeles Ave', 'Halton Hills, ON L0P 1E0', 'Canada']",,(905) 876-0700,False,113916230799437901882,"[43.569457, -79.840792]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,China Max,,"['1 W Flatiron Crossing Dr', 'Broomfield, CO 80021']",,(303) 464-8168,False,117036586575044355195,"[39.932939, -105.132472]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Driscoll Children's Hospital: Timperlake Roger W MD,,"['3533 S Alameda St # 302', 'Corpus Christi, TX 78411']",,(361) 694-5057,False,114668392816378601902,"[27.749766, -97.387254]"
,name,price,address,hours,phone,closed,gPlusPlaceId,gps
0,Firestone Complete Auto Care,,"['5527 Plank Rd', 'Fredericksburg, VA 22407']","[['Monday', [['7:00 am--7:00 pm']]], ['Tuesday', [['7:00 am--7:00 pm']]], ['Wednesday', [['7:00 am--7:00 pm']]], ['Thursday', [['7:00 am--7:00 pm']], 1], ['Friday', [['7:00 am--7:00 pm']]], ['Saturday', [['7:00 am--6:00 pm']]], ['Sunday', [['9:00 am--5:00 pm']]]]",(540) 412-3494,False,102263441196919613855,"[38.291755, -77.563467]"
