rating,reviewerName,reviewText,categories,gPlusPlaceId,unixReviewTime,reviewTime,gPlusUserId
3.0,Thugga Alexander,Pretzel burger is over rated and over priced,"['Fast Food Restaurant', 'Hamburger Restaurant']",113963636175687663318,1376614264,"Aug 15, 2013",100494563522357189506
3.0,Kathy Cook,"Went here last night, nice place. Way to many tables, with very little games. Minor complaints, you don't have an option to use debit credit  get your tokens at the token dispenser like chuck e cheese, and for so many tables they don't have a napkin dispenser at any of them. They should, considering kids make a mess and your eating pizza. Also it took them 30min to finally have my pizza ready. Pizza did taste great though. Customer service was great though, which I love. Besides all this, I wouldn't go out of my way to come here.  I would go if chuck e cheese was packed. They need to fix minor issues.",['Pizza Restaurant'],111609533890156093787,1392477343,"Feb 15, 2014",100494938462993636518
2.0,Nancy Davis,They act as if their doing you a favor by their services. Their portions are getting smaller and smaller. KFCs chicken pieces are much larger.,['Chicken Restaurant'],108866176564749196908,1353897992,"Nov 25, 2012",100498301290407529652
4.0,Rhiannon Moore,,['Delivery Restaurant'],101189100394844046021,1362096064,"Feb 28, 2013",100500104770653870051
5.0,alex deel,Great service at the drive through after midnight,"['Fast Food Restaurant', 'Hamburger Restaurant']",104892494944130193202,1391067490,"Jan 29, 2014",100508046609024366055
1.0,alex deel,,"['Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']",109362839624011630321,1391112668,"Jan 30, 2014",100508046609024366055
2.0,James Ayvaz,Best place in town to waste money and eat mediorce food.,"['Greek Restaurant', 'Mediterranean Restaurant', 'Cafe']",100049916095060220864,1338766095,"Jun 3, 2012",100510464705919981466
3.0,James Ayvaz,They find a way to make seafood tasty.,"['Restaurant', 'American Restaurant', 'Seafood Restaurant']",111584401206908909833,1343589772,"Jul 29, 2012",100510464705919981466
5.0,Sal Testa,"Their beef shawarma plate was delicious! I had the honor of meeting the owner, Sam, who went out of his way to make sure my friend and I enjoyed ourselves. The serving sizes were very generously portioned, and my only regret was that I couldn't finish the whole plate. I'm looking forward to visiting this restaurant again in the near future.","['Fast Food Restaurant', 'Sandwich Shop', 'Mediterranean Restaurant']",114138524534722515192,1340162862,"Jun 19, 2012",100511828134948202401
5.0,Sharon Gibson,Native Houstonian where I get my hot dog fix when I work in the area.  Love the classic dogs with everything.  Recently tries the tamale plate YUM! Staff gives awesome service inside and driveup,"['American Restaurant', 'Fast Food Restaurant', 'Hot Dog Stand']",114030578614949426868,1394907460,"Mar 15, 2014",100518992262197169318
4.0,George K,"I love eating subs. I've had  subs all over the US. I am giving this place a 4.0 out of 5.   It's defiantly better than Subway, the bread is great yet still need improving. Bread is the number one ingredient in the Sub, the most important component.   Their bread was not bad nor great. It was fresh, but being fresh doesn't mean being good. It tasted like it was from HEB. This place could be one of the best sub joints in Houston, it has potential if only they had better sub bread.  The good, is that the rest of ingredients were fresh and tasted very good, the place was clean and the price for a 6"" sub is $3.99, pretty cheap.  I would eat there again and again, but if they really want to make great subs they need to find another bakery or make their own bread.","['Pizza Delivery', 'Takeout Restaurant']",116519006932560933578,1383855419,"Nov 7, 2013",100521268270727703956
4.0,Pamela Mendoza,"Great late night snack.  They were pretty fast when I was there, but it was at 3am.  Black bean slider was delish.","['Hamburger Restaurant', 'Fast Food Restaurant']",106642528844721706894,1291991359,"Dec 10, 2010",100521400841486305104
3.0,Pamela Mendoza,pretty good food and it's fast during lunch.,"['Eclectic Restaurant', 'Latin American Restaurant', 'Cafe']",116350254686151001498,1291991143,"Dec 10, 2010",100521400841486305104
5.0,Rw Rees,"Fantastic food, both lunch and dinner. Owners and staff are great and will take care of you. Only open for breakfast and lunch. Great small town cooking and atmosphere.","['Restaurant', 'American Restaurant']",100738623090118394468,1346419540,"Aug 31, 2012",100526239098747867235
2.0,Jenmy Vasquez,"TERRIBLE TERRIBLE TERRIBLE!! FOOD WAS AWFUL TOOK THEM FOREVER TO GET ONE DRINK, WHEN THE WAITRESS BROUGHT THE PICKLE CHIPS THEY WERE JUST  PLAIN COLD!  TOOK THEM EVEN MORE TIME TO BRING THEM NASTY WINGS. WAITRESS DIDN'T EVEN COME UP TO THE TABLE TO SEE IF WE NEEDED ANYTHING ELSE. ALL THE EMPLOYEES WERE JUST TERRIBLE INCLUDING THIS ONE MANAGER (SHE WAS SHORT MEXICAN GIRL). I HAD TO WALK UP TO A DIFFERENT WAITRESS TO GET MY CHECK BECAUSE MY WAITRESS WAS NO WERE TO BE FOUND! THAT GIRL DIDN'T EVEN PAY NO MIND SHE WALKED TO THE BACK NEVER CAME BACK. 10 MINS LATER I TELL MANAGER SHE GIVES ME AN ATTITUDE.THE PLACE WASN'T EVEN FULL. THE WORST SERVICE I'VE EVER RECEIVED AT ANY RESTAURANT! THIS PLACE SHOULD BE CLOSED DOWN OR HIRE NEW EMPLOYEES WHO DON'T HAVE TERRIBLE ATTITUDES!","['Chicken Wings Restaurant', 'Barbecue Restaurant']",106025623341625986868,1361069167,"Feb 16, 2013",100528409049796337290
5.0,Melissa H,This is our treat place My fav blackened shrimp with dirty rice. Always have the seafood fondue with a glass of wine.,['Seafood Restaurant'],100552738909744918286,1382309073,"Oct 20, 2013",100530725171690516823
5.0,Melissa H,Absolutely the best Mexican food and service. Great atmosphere for small or large gatherings.,"['Mexican Restaurant', 'Latin American Restaurant']",117010549625787478547,1382309389,"Oct 20, 2013",100530725171690516823
5.0,Lasle Spaks,Great food! I get the chicken gyro with potatoes. The owner is super nice too and there every day during lunch.,"['Greek Restaurant', 'European Restaurant', 'Mediterranean Restaurant']",109460880746266687331,1365780983,"Apr 12, 2013",100533197381699509668
5.0,Joel Contreras,Good food and excellent service,"['Pizza Restaurant', 'Italian Restaurant', 'Caterer']",103032351869050946997,1352157280,"Nov 5, 2012",100535166212189234088
4.0,pankaj kumar,Good place to have some thing indian taste....like to go there everytime after reaching houston....good service also..,"['Indian Restaurant', 'Asian Restaurant', 'South Asian Restaurant']",103414016272343555429,1366572623,"Apr 21, 2013",100538086688347933249
2.0,steven castillo,Wow the dirtiest taco bell I've been to A/C was leaking onto floor just discussing,"['Fast Food Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']",106790213084319032869,1365984660,"Apr 14, 2013",100538543082008368641
5.0,Anthony Carlisle,We had a great dinner here. Very friendly service.,"['Steak House', 'Pizza Restaurant']",103980771109081303615,1373213503,"Jul 7, 2013",100539670169285133294
5.0,Julian Gonzalez,"great food, great service, they have the best margaritas on town; besides, they have live music on Thursdays night and you can bring kids! It is one of my favorite restaurants.","['Bar & Grill', 'Latin American Restaurant', 'Mexican Restaurant']",104523135719417118921,1344381644,"Aug 7, 2012",100555142369688992825
5.0,William Escobar,,['Guatemalan Restaurant'],101424459140009651565,1362800091,"Mar 8, 2013",100564332344013232725
1.0,Janis Clark,Never again will i return the food was horrible and dry i call the order in for pickup this was my first time in 4 years and the food just as bad then  but  it take 30 min out of my way to go to willowbrook but the is better  the night managers side he would send a gift card i have yet to see them,['Italian Restaurant'],103191800183805140649,1394028628,"Mar 5, 2014",100568922327144684994
5.0,Christopher Corbett,,"['Barbecue Restaurant', 'Caterer']",106303573597101532834,1306607835,"May 28, 2011",100570130215343416501
5.0,Christopher Corbett,"Rarely crowded and always good, Red Onion is great food. The mojitos are delicious, and the unique mango salsa is worth a trip. Great specials too.","['Mexican Restaurant', 'Latin American Restaurant', 'Pan-Latin Restaurant']",117145676246721793912,1306628523,"May 28, 2011",100570130215343416501
4.0,artiethebarber,Flavorful food. Late night spot.,['Vietnamese Restaurant'],117772635901991865240,1393008206,"Feb 21, 2014",100575427487383324532
5.0,Luis Proenza,,"['Barbecue Restaurant', 'Gas Station']",106849912244293860411,1365360540,"Apr 7, 2013",100582681116410288157
5.0,Anastasia D,"This is a great place, the food is great as long as you like meats. They do have a salad bar that have different vegetables, cold meats, salads, and cheese. I've been to Fogo De Chao and if you've been there and it, you will like this place more. The service is always the best.","['Brazilian Restaurant', 'Latin American Restaurant', 'South American Restaurant']",106712195591887049846,1351966096,"Nov 3, 2012",100585598751524764634
5.0,Marie Claire,"Great pizza, no nonsense service! For Shelly, if you don't like the ""thug like workers behind the counter"", then shut up-a your face, you stupid canolli and go down the street to P*nks or some other Sh*t hole. Otherwise, deal with it, that's how they operate.","['European Restaurant', 'Pizza Restaurant', 'Italian Restaurant']",105574435097596918580,1375045997,"Jul 28, 2013",100587629401984323767
4.0,Mohammad Alhobayyeb (MIH1406),The chicken shawrma is the only order I ordered many times when I  were living around.,"['Fast Food Restaurant', 'Sandwich Shop', 'Mediterranean Restaurant']",114138524534722515192,1354594155,"Dec 3, 2012",100590383463722490576
1.0,Hector Luevanos,Worst service possible!!!!,['Mexican Restaurant'],109905959236727459500,1382055343,"Oct 17, 2013",100596800264712546443
4.0,Celestino Magana,That wataburger restaurant place is been there for years that I had grew up going. Always had been a great service.,"['Restaurant', 'Fast Food Restaurant', 'American Restaurant']",104449046964360800278,1368425402,"May 12, 2013",100597829358483089244
4.0,Mark Bazin,Great food -- a bit overpriced.  I prefer the downtown location because you can get Gyros by themselves.,"['Greek Restaurant', 'Mediterranean Restaurant', 'Cafe']",100049916095060220864,1295759271,"Jan 22, 2011",100605090360838393126
2.0,Mark Bazin,,"['Chinese Restaurant', 'Asian Restaurant']",104805974862525160054,1295759608,"Jan 22, 2011",100605090360838393126
5.0,Mark Bazin,"My wife and I found this relatively obscure restaurant about a year ago, and it's been a favorite ever since.  Virtually everything they serve is top-notch, and the food is a great value.  The owner is a great guy, and really cares a lot about food.  The specials are always great -- my favorite thing is the breakfast tacos, but the sandwiches and salads (Montrose salad is great) are great as well.  Never a disappointment.","['Restaurant', 'European Restaurant', 'Pizza Restaurant']",111359007563030584853,1295760061,"Jan 22, 2011",100605090360838393126
5.0,Christopher Winkler,"Amazing food, fantastic people, and a beautiful restaurant. My wife is Uruguayan and loved the food, and found it just like she used to eat out back home. The owners are amazingly nice as is all the staff. The restaurant is beautiful inside and very romantic. We wish we could have tried the selection of wines from Uruguay and Argentina, but we're expecting. Highly recommended for natives and gringos alike.","['Argentinian Restaurant', 'Latin American Restaurant', 'South American Restaurant']",109457441788132128585,1387600356,"Dec 20, 2013",100606679886269573523
3.0,Bul wark,,"['Irish Pub', 'European Restaurant']",103752603697804684585,1296411839,"Jan 30, 2011",100609697089241950397
4.0,Bul wark,,"['Asian Restaurant', 'Chinese Restaurant']",107855222910545545689,1296412970,"Jan 30, 2011",100609697089241950397
4.0,Bul wark,,"['Mexican Restaurant', 'Latin American Restaurant']",108868797119006892959,1296411817,"Jan 30, 2011",100609697089241950397
4.0,Bul wark,,['Hamburger Restaurant'],111761020108810413616,1315687013,"Sep 10, 2011",100609697089241950397
5.0,Bul wark,,"['Chicken Wings Restaurant', 'Chicken Restaurant']",114961885126574547169,1296411847,"Jan 30, 2011",100609697089241950397
5.0,Bul wark,,"['Japanese Restaurant', 'Asian Restaurant', 'Sushi Restaurant']",115503936740558608714,1321659265,"Nov 18, 2011",100609697089241950397
2.0,Joe Rayner,"Went on Sunday, March 2, 2014, 6:30-8:15 P.M.  Got a table fairly quickly as the restaurant was about 1/3 full.  Took around 15 min for waiter to get our drink order.  Took another 20 minutes to get our food order.  Took another 35-40 minutes to get our food.  I had the meatball dish. Tasted bland and had what seemed like 2 cans of mushrooms in it.  Never got a refill on drinks.  Took the waiter another 15 minutes after we finished to bring the check.  First time there and wasn't impressed at all.","['Italian Restaurant', 'European Restaurant']",101957545308763592126,1393970361,"Mar 4, 2014",100609710129844011070
4.0,Juan Pablo Raigosa,"great, fresh seafood!",['Seafood Restaurant'],112047713486251399940,1189036800,"Sep 5, 2007",100610863734140622038
4.0,karen smith,"My husband and I went in yesterday afternoon and both of us ordered breakfest I am going to have to be honest it was awefull we let the server know and ask to speak with a manager. A young woman came to the table we didnt get her name but she was mid to late 20's with long blonde brownn hair she was amazing. She went above and beyond to correrct this error. She went into the kitchen herself and remaid our food for us and it was wonderful. If she hadnt taking these actions we would not have came back. really wish we had caught her name. Also while we where there a man came in saying he was tboned in the parking lot she amidittly got on the phone with police and ems and was very helpful to the situation. We will defintly be back, give this lady a raise !!!!! We love her not to many pepole genuinley love and enjoys doing her job wish all resturaunt had managers of this quality","['Diner', 'American Restaurant']",103162138893356651101,1374850603,"Jul 26, 2013",100611229119893937522
3.0,sarahz z,"I have been there a couple of times, and I have to say the food, especially the mushroom swiss steak sandwich, is DELICIOUS!   Here is the problem I had the last time I was there: The guy who was working the register had the sniffles and was wiping his nose on his sleeve. Then I saw him go back and handle food, after handling money, without washing or putting on gloves. I told him I thought that was gross, and he just did not seem to understand the problem.  I have a problem with this attitude towards cleanliness and my food.","['Sandwich Shop', 'American Restaurant']",106020808626629151142,1395172200,"Mar 18, 2014",100613209415039105579
4.0,Joshua Montanye,,"['Bar & Grill', 'Juice Shop', 'Mediterranean Restaurant']",118382982592756534394,1385933613,"Dec 1, 2013",100617732466954409412
4.0,Raquel Bermeo,"Love this place. I've been more than three times and each time has been great. This place is modern and trendy. The architecture is cool. The open space is great. You get to see the kitchen working their magic. I am a huge foodie and have brought a diverse group of people here again and again. The service is WONDERFUL! Very attentive, clean and knowledgeable.There is nothing worse than a waiter that can't explain the menu thoroughly. This place trains their waiters very well. Granted, treat them well and you will receive great service. The dishes are creative twists to classics. The portions are moderate. The prices are on the higher range of dinning. You must take into account the location, which is prime real estate in Houston, the quality of food and service. Overall, a really great go to spot. Wonderful Friday and Saturday dinner or drink spot. At the end of dinner, each time I've gone, we received an extra to-go treat. Each time has been different as well. We've had a cinnamon-nutty muffin and a macadamian nut cookie bar. This contributes to the 4.5 stars. Going home with treats is a super plus!! Please continue to do so. It really sets you apart from other restaurants. The money is in the details!! The only thing stopping them from getting 5 stars is elevating the food a tad bit more. Consistency is key is this type of industry so I hope they read their reviews and keep up the good work.   As for those that said it was too loud or too expensive. Sorry you feel that way, have dinner at a  coffee shop and research the location and menu before you decide to dine.  Happy Eats Everyone!",['American Restaurant'],112730075063654028037,1385502887,"Nov 26, 2013",100619628294894375408
5.0,Deyanira Alanis,,"['Chicken Restaurant', 'Chicken Wings Restaurant']",115334559310077469530,1360719750,"Feb 12, 2013",100620353654411043033
5.0,melissa russell,What an amazing lunch I had today! The pesto Turkey sandwich was out of this world. The salad was crisp and perfect and the staff was friendly and happy. Thank you for a great time.,"['Restaurant', 'Eclectic Restaurant']",111860838163181824747,1394737421,"Mar 13, 2014",100621035698717732846
3.0,Nafisa Mahmood,"We went to All Bengal Sweets & Snacks recently on a trip to Houston. We've heard so much about the place that our expectations were very, very high. This hole-in-the-wall establishment has been around for quite sometime now I assume. The small dining area is adjoining a smaller grocery section. Their most popular items include fish curry (ilish/hilsha) and handmade sweets. We went during lunch time, the owner (or seemed like the owner) was taking orders and cashing that day so once it was our turn, he took our order but didn't seem to want to explain anything to us, he seemed rushed and grumpy. Funny thing is most of the restaurant was empty. While the food is great and tastes authentically Bangladeshi, the portions are meager, as they give you a lootttt of sauce with few pieces of chicken or fish in it. We also took a box of rasmalai on our way out only to find out that it was spoiled. So much for the hype! I think their food is good but if you know how to make bangladeshi food, you can whip up stuff like this at home. My main gripe is about their customer service, the owner (and his relatives) seem to know nothing about customer service.",['Indian Restaurant'],117076505016707933435,1378342769,"Sep 4, 2013",100635138311836767242
5.0,T Badawi,"Best indian in town by far... service is awesome, family owned small restaurant. .always make u feel like part of the family","['Asian Fusion Restaurant', 'South Asian Restaurant', 'Caterer']",106909656454797904496,1377450804,"Aug 25, 2013",100635192130631680047
1.0,Jean Pierre Meyzen,I never got my order. They said that I didn't finish ordering when I know I did.,['Delivery Restaurant'],101030250324211435541,1313110139,"Aug 11, 2011",100636688371608074303
5.0,José A. R-T,"Good burritos, I especially like the carnitas burrito with an iced cold sweet tea. They also have a selection of brews (beer) to choose from. Overall great place for lunch or to sit and have a drink with friends.","['Fast Food Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']",100927257572913284027,1339617436,"Jun 13, 2012",100646378670168521529
3.0,Emily King,"We were hungry at 3 a.m. while visiting some friends in the neighborhood, so we came here for a bite. As one of our friends said, ""It's what you would expect for Mexican food at 3 a.m.""  I would have certainly been very disappointed had I read some of the rave reviews on here before going, but, again, it was perfectly fine for 3 a.m.  We got the steak fajita enchiladas and chile relleno.  The texture of the chile relleno was a little off.  The fajita meat was a little dry. The salsa verde just tasted like blended jalepenos -- it was spicy but somewhat flavorless.  The salsa roja was fine.  The tortillas, which were dried out and crunchy in places, were by far the worst part of the meal.  The service was very quick and the prices reasonable.    Would I go there again if I were hungry in this neighborhood late at night?  Yes.  Would I go there at any other time of day?  No.  Would I come in from a different neighborhood to eat here? No.","['Mexican Restaurant', 'Latin American Restaurant', 'American Restaurant']",109686825474320666208,1374332052,"Jul 20, 2013",100647123067526011947
3.0,Emily King,"I have not yet eaten food here, but it looked quite good.  Also, the coffee drinks and cocktails looked quite interesting, but I only wanted beer.  I may return and re-review this place afterwards.  I came here to meet up with some friends for a nightcap.  With one exception, the tap list consisted of Texas craft brews.  The one exception was Petrus Aged Pale from Brouwerij Bavik, which was quite a surprise to have on tap.  While waiting for friends to arrive, I started to look up the reviews of the beers on their tap list on Rate Beer and was shocked by how poorly most of them were reviewed.  We all ended up ordering the only IPA on the list, which happened to be the only well-reviewed beer (except for the Petrus), but they were out of that one. They had another IPA which was not as good.  Although the host seemed a bit confused and mumbled a lot, the server was very friendly and outgoing.  The couches and comfy booths gave the place a very relaxed atmosphere.  I'm definitely willing to give this place another chance.","['American Restaurant', 'Coffee Shop', 'Brunch Restaurant']",112027576770826653150,1375895135,"Aug 7, 2013",100647123067526011947
1.0,Jr. R.D.Howell,We came as a group of Hungarian Acrobats who are vertically challenged.  They didn't have enough booster seats and the place was full of terrorist Muslims washing their feet in the bathroom sink.,['Restaurant'],100183743612159233247,1292623836,"Dec 17, 2010",100647571820244129474
5.0,omar zohur,consistently very good,"['Vietnamese Restaurant', 'Asian Restaurant']",104105099023090809254,1388282618,"Dec 28, 2013",100647762176151300591
5.0,Michael Garza,Saprino's Pizza is the best we have found on this side of town. Their salads are really fresh. We will keep going back. Thanks for existing.,['Pizza Restaurant'],109919326769923159201,1358003729,"Jan 12, 2013",100648494486232637478
4.0,Ricky Vela,At a glance this place doesnt look like a good place at all but their food is amazing I just had a grilled chicken burger and its the best ive ever had!!!,"['American Restaurant', 'Fast Food Restaurant', 'Hamburger Restaurant']",100663309299016150095,1340790154,"Jun 27, 2012",100655420154527489831
5.0,Carrie Jameson,"Bar B Q, Beer and Big Screen TV!!  I'm home!!","['Barbecue Restaurant', 'Catering']",116692489166604204968,1394167266,"Mar 6, 2014",100657876741739045149
3.0,marshall nash,Drinks overpriced really nice spot. Vallet parking really dont know what the hell theyre doing. Nice location females are going to come out needs more seating other than that nice spot for just hanging out,"['American Restaurant', 'Sports Bar', 'Event Venue']",105883673628407896739,1390181400,"Jan 19, 2014",100660080579491142138
2.0,Shan Kirby,,['Delivery Restaurant'],101141483701585279297,1326063248,"Jan 8, 2012",100664531523439703246
2.0,Annie Flowers,Horrible food! Last three times I got my food home (I live 3 blks away) from ordering at the drive thru it was hard and cold. Never again!,"['American Restaurant', 'Chicken Restaurant', 'Fast Food Restaurant']",101403222702135277125,1341209885,"Jul 1, 2012",100671605042060972202
3.0,Annie Flowers,,"['Takeout Restaurant', 'Hamburger Restaurant', 'Fast Food Restaurant']",101936481860587339582,1341210184,"Jul 1, 2012",100671605042060972202
4.0,Annie Flowers,,['Takeout Restaurant'],103857622040704235795,1341209968,"Jul 1, 2012",100671605042060972202
5.0,Annie Flowers,,"['Bakery', 'Deli', 'Fast Food Restaurant']",104098318028395429452,1341210501,"Jul 1, 2012",100671605042060972202
3.0,Annie Flowers,,"['Restaurant', 'American Restaurant']",106102483439479659006,1341210624,"Jul 1, 2012",100671605042060972202
4.0,Annie Flowers,,"['Takeout Restaurant', 'Pizza Delivery']",106728681061847765772,1341344775,"Jul 3, 2012",100671605042060972202
3.0,Annie Flowers,,"['Chinese Restaurant', 'Asian Restaurant']",113097472832469907437,1341210018,"Jul 1, 2012",100671605042060972202
5.0,Annie Flowers,Always a favorite of mine for many years. Nothing compares!,"['Restaurant', 'Steak House']",113969431594511823036,1341787244,"Jul 8, 2012",100671605042060972202
2.0,Annie Flowers,,"['Fast Food Restaurant', 'Dessert Shop', 'Ice Cream Shop']",117667715716432644334,1341210758,"Jul 1, 2012",100671605042060972202
3.0,Annie Flowers,,"['Asian Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']",117899964156971684402,1341209928,"Jul 1, 2012",100671605042060972202
4.0,Annie Flowers,,"['Restaurant', 'Chicken Wings Restaurant', 'Chicken Restaurant']",118149584029940599273,1341210085,"Jul 1, 2012",100671605042060972202
5.0,Annie Flowers,,"['Restaurant', 'Chicken Restaurant']",118437200401388883436,1341210295,"Jul 1, 2012",100671605042060972202
3.0,Brittany Aldridge,"In the past, I really enjoyed Chelsea Grill.  The service was always slow, but the atmosphere and food made up for it.  The last few times I've gone though, the food has been terrible (cold, slimy eggs, cold potatoes, soggy breakfast pizza).  I have a hard time being ok with paying the brunch prices for food I wouldn't eat at a hotel breakfast buffet.  I am disappointed and will not be going back any time soon.","['Restaurant', 'American Restaurant', 'Bar & Grill']",111790291339422118957,1368656585,"May 15, 2013",100674371793564042081
1.0,Dan Kurth,"This food at this place is very overrated.  I called in a lunch order for my office yesterday at 11:40 AM.  At that point I was instructed that half their meats were not done.  I wanted chicken, baby back ribs, and brisket.  As a lifelong barbecue cook and expert who has competed in thousands of competitions and fed tens of thousands of people I know cook times on barbecue.  The chicken should have been done first.  At any rate I settled for baby back pork ribs, and sliced beef brisket.  Then they told me to come by at 12:30 to pick up my order!  Folks that is 50 minutes to prepare a pound of ribs and a pound of sliced beef brisket--I can do that work in less than 1 minute with one hand tied.  So I show up at 12:30 and WAIT another 30 minutes for these slow moving folks to prepare my food.  No sense of urgency.  When I get back to my office with brisket that was obviously not freshly cooked, it is crusty and dry and just barely warm, the ribs are better but over cooked and exposed to too much smoke--likely pecan wood. The Dirty Rice is good, the green beans are canned but passable because they are properly seasoned and bacon is present.  The whole meal was $46.87--for bad barbecue!--Ouch!  This true Texan will not visit these amateurs again.","['Barbecue Restaurant', 'Caterer', 'American Restaurant']",110106737007796553010,1392849098,"Feb 19, 2014",100678803137077223862
4.0,Laceshia Burton,Errything there is GREAT!!!! But they have Brothers(Roach's),"['Restaurant', 'Soul Food Restaurant']",114652251513183778111,1316661431,"Sep 21, 2011",100682827003011276576
2.0,Tony Som,I am a server at another Denny's location and this is not the place. They have no servers but one. The manager is taking tables and not even introducing himself. Dirty tables everywhere... I've been waiting over 10 mins for my food and its not even busy right now on a Friday night. This is terrible service and I should know cause I'm a server! The General Manager needs to do something about this restaurant. No wonder no one eats here. Its always empty when I pass by. And the reason why I came here is because its close to where I live...,"['Restaurant', 'American Restaurant']",118373247902928974103,1374311905,"Jul 20, 2013",100683340006911682550
4.0,Michael Robbert,,['Spanish Restaurant'],114537487994295234536,1349878909,"Oct 10, 2012",100685090190195955578
4.0,David De la Cruz,,"['Mexican Restaurant', 'Latin American Restaurant', 'American Restaurant']",109686825474320666208,1317848374,"Oct 5, 2011",100685495164393144848
2.0,r bartlett,"Verry poor 'fish & chips' - bad ingredients or bad cook, chips were near blackened & the fish was hard & chewy (so the high price for the small portion didn't matter).  Had some lamb croquettes that seemed more like small hush puppies (again the small portion, three 20mm ø balls for $6, made things irrelevant), no trace of meat.  No self-respecting real pub serves beer in a can: they do.  Valet-only parking, little street parking.  No wifi.  QV is in a stuck-up section of town & reflects environs; pretentious without basis.  Service was atrocious, matched the horrible meal.  NTM my antivirus warned that their website wanted to load a rootkit on my computer…","['Modern British Restaurant', 'Asian Restaurant', 'British Restaurant']",109242544482525444637,1349685379,"Oct 8, 2012",100687974341591378467
2.0,r bartlett,"2-go: check order, count change. Inconsistent quality & service. BAD Sicilian Pizza (burnt & they denied it)","['Italian Restaurant', 'Pasta Shop', 'Vegetarian Restaurant']",114587366241883816626,1303421620,"Apr 21, 2011",100687974341591378467
4.0,Johnny Gomez,,"['Restaurant', 'European Restaurant', 'Dessert Restaurant']",114569104858056748597,1392643315,"Feb 17, 2014",100698455255254974438
5.0,Jorge Espinoza,A++++,['Italian Restaurant'],106086250103563713259,1371599377,"Jun 18, 2013",100703151251770355739
4.0,Seher Dholakia,"Whenever I'm in Houston, people always suggest going to yuppie brunch spots like Benjy's or Baby Barnaby's, when all I really want are Buffalo Grille's buttery pancakes, cheesy stuffed baked potatoes, and delicious french toast. Don't get me wrong, those places are pretty good, but sometimes all you really want is a brunch that's not going to break the bank and a waiter/waitress who is not going to bother you every five minutes and coax you into leaving. Thank goodness for Buffalo Grille where a good meal usually costs me $8 or less and you can stay there hours on end without being bothered.   I first discovered Buffalo Grille on New Year's Day and it was the best hangover cure ever. DON'T JUDGE ME, I know this is a family friendly place, but sometimes you need some good breakfast food to cure a bad hangover. Our group got tons to order, but among my favorites were the hash browns (so golden and crispy!), strawberry french toast, omelette, and my absolute favorite was the stuffed baked potato (#4) that has cheese, avocado, salsa, and so much goodness in it. Seriously, I still crave it. I've been back a couple of times and once a friend got their cream cheese and chive eggs which were also delicious.  The place is not a fancy restaurant by any means, but it definitely is cute and cozy. It's great for big groups and their menu selection is huge, so it will definitely satisfy any taste. Also, the fact that Voss Creamery is so close is a huge plus!",['American Restaurant'],113081910665829527294,1382314950,"Oct 20, 2013",100703686336197194079
5.0,Judy T,,"['Restaurant', 'European Restaurant', 'Pizza Restaurant']",102708476661953230397,1358103977,"Jan 13, 2013",100704001550179935330
5.0,Cody Roland,Amazing food order there everyday!,"['Fast Food Restaurant', 'Sandwich Shop']",112364506674815717898,1374885323,"Jul 26, 2013",100712166785511862680
5.0,Elizabeth Johnson,"Everything is awesome here! We tried all the tamales. They make epic salsa, and the juice is amazing. Love it!","['Mexican Restaurant', 'Vegetarian Restaurant', 'Vegan Restaurant']",113935970101928175279,1394743382,"Mar 13, 2014",100717717009691096360
4.0,Dianna Kriner,"The service here was really slow compared to other locations I have gone to. I love the food as always, however I just wish they would just step it up service wise!","['Mexican Restaurant', 'Fast Food Restaurant']",112596424190436928296,1380217890,"Sep 26, 2013",100718449850110025988
5.0,Bty Matyas,Me encantan sus tacos y margaritas!,"['Restaurant', 'Mexican Restaurant']",112500160203388614982,1388625866,"Jan 1, 2014",100718899158598906904
4.0,Mario Coleman,,"['Chinese Restaurant', 'Asian Restaurant']",118388006164176674891,1391881583,"Feb 8, 2014",100726718920587550359
5.0,marittza canales,"Great place, very nice and quiet atmosphere, delicious food and great drinks at very nice prices. Wait staff very nice people and very attentive. .. will definitely be coming back. Love them!","['Mexican Restaurant', 'Latin American Restaurant']",104678670303465253155,1388361368,"Dec 29, 2013",100728351810668546825
5.0,Storm Rising,Awesome authentic barbacoa tacos.,['Tex-Mex Restaurant'],113151739853851663743,1382847783,"Oct 26, 2013",100728373403873278592
3.0,Steve R,Waiters are as useless as restroom attendants. For some reason the To Go counter never opens until about 5 minutes after they tell us to go through the regular line. Every time I go here I swear I'm never coming back.,"['Restaurant', 'American Restaurant']",108345915744622642965,1304682035,"May 6, 2011",100731684700577276091
3.0,"Randall Snyder, Jr.",They always ready us with a smile.,"['Restaurant', 'Latin American Restaurant', 'Salad Shop']",110830455678748682532,1370209712,"Jun 2, 2013",100737425080333671613
3.0,"Randall Snyder, Jr.",Woah...sticker shock.  Good tacos but not for the budget minded,"['Mexican Restaurant', 'Latin American Restaurant']",110981440529688728764,1393538552,"Feb 27, 2014",100737425080333671613
3.0,"Randall Snyder, Jr.",,"['European Restaurant', 'Italian Restaurant', 'Pizza Restaurant']",111081423917373283663,1329416976,"Feb 16, 2012",100737425080333671613
